song_name,song_id,duration,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,album_name,album_id,album_release_date,artist_name,artist_id
All About That Bass,5jE48hhRu8E6zBDPRSkEq7,187920,75,0.807,0.0573,0.887,2.87e-06,0.124,-3.726,0.0503,134.052,0.961,Title (Deluxe),5W98Ab4VvQEuFEE4TIe5fE,2015-01-09,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz
NO,0l0CvurVUrr2w3Jj1hOVFc,213507,74,0.557,0.0124,0.803,1.61e-06,0.737,-3.599,0.213,92.134,0.657,Thank You (Deluxe Version),08eweM0IZoZPCCxODbrMoL,2017-05-12,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz
To The Moon,24N1h7w6arNjmwuUFk0lc4,148666,73,0.607,0.142,0.528,8.74e-06,0.355,-6.051,0.0501,134.921,0.553,To The Moon,2G2P07ht3IeibH1sa9p08r,2024-05-03,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz
Better When I'm Dancin',5k5fWendNngd89O8JKoE8L,176267,73,0.756,0.53,0.789,0.000711,0.157,-7.002,0.0324,127.987,0.873,Better When I'm Dancin',6C2AXbI5gZZ0eEFEQY83yH,2015-10-14,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz
Me Too,3KwwE4sgCzMaKWq6QBebmX,181240,72,0.934,0.0971,0.694,1.2e-06,0.477,-5.849,0.101,123.831,0.833,Thank You (Deluxe Version),08eweM0IZoZPCCxODbrMoL,2017-05-12,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz
Lips Are Movin,6gj08XDlv9Duc2fPOxUmVD,182667,69,0.775,0.0506,0.825,1.03e-06,0.111,-5.402,0.0464,139.091,0.95,Title (Deluxe),5W98Ab4VvQEuFEE4TIe5fE,2015-01-09,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz
Youngblood,2iUXsYOEPhVqEBwsqP70rE,203418,81,0.597,0.0169,0.854,0.0,0.124,-5.114,0.463,120.276,0.152,Youngblood (Deluxe),2D0Hi3Jj6RFnpWDcSa0Otu,2018-06-15,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy
Teeth,3NxWJWftvkstyxvb1pZlFo,205503,76,0.745,0.0437,0.454,3.47e-06,0.0741,-2.986,0.0392,139.007,0.43,CALM,46K4raQPIGem3N031upNj9,2020-03-27,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy
She Looks So Perfect,1CQ2cMfrmFM1YdfmjENKVE,202496,71,0.494,0.000569,0.951,0.0,0.327,-4.237,0.132,160.025,0.441,5 Seconds Of Summer,6GKIr03B2yvdP0TkWiGJVV,2014-06-27,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy
Lighter,1uXcsl79LVRf13rGxvaqpk,172269,57,0.674,0.133,0.799,0.0,0.0525,-4.889,0.0368,124.933,0.578,Rx,5vegvIWwKcdSc8gYfirlgx,2024-05-17,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy
Ghost Of You,1MhXdlCQPnO56T57MfmaRm,197411,68,0.459,0.0965,0.561,0.0,0.156,-4.819,0.0269,149.876,0.206,Youngblood (Deluxe),2D0Hi3Jj6RFnpWDcSa0Otu,2018-06-15,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy
Amnesia,0dIOvducp7ujHTqj66cQ3X,237248,63,0.594,0.0343,0.497,0.0,0.162,-5.26,0.0303,101.668,0.101,5 Seconds Of Summer,6GKIr03B2yvdP0TkWiGJVV,2014-06-27,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy
Easier,2bjUEg4jBtKBlPdNrTAppI,158099,66,0.562,0.476,0.46,0.0,0.107,-4.173,0.259,176.055,0.623,CALM,46K4raQPIGem3N031upNj9,2020-03-27,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy
Who Do You Love,2fVHrSxsQbJUuj9MW9zG1e,226733,66,0.51,0.0101,0.846,0.0,0.208,-4.595,0.0461,139.927,0.475,World War Joy,01GR4NL5O5CZM51k0aejKD,2019-12-06,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy
She's Kinda Hot,5fsQSDifYpjfbCqvZKPVBj,216454,63,0.665,0.00185,0.909,0.0,0.109,-4.806,0.0316,118.03,0.891,Sounds Good Feels Good (Deluxe),43v9cUsP5K0hvu9iyuAzmZ,2015-10-23,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy
"Me, Myself & I",7JJshKQ0Wlu6bZwqamulCE,177879,62,0.575,0.0303,0.556,0.0,0.0903,-5.107,0.0283,87.991,0.44,5SOS5,6aPyqaE53xagYyLIYZjB1e,2022-09-23,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy
Evergreen (You Didn’t Deserve Me At All),2TktkzfozZifbQhXjT6I33,216680,76,0.697,0.598,0.336,0.00528,0.107,-10.395,0.0424,82.029,0.31,Ivory,5z7TD11Qh81Gbf52hd5zAv,2022-04-08,Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO
Dispose of Me,5tffEKZUyEbyThW6FH9VFS,217880,69,0.593,0.769,0.337,0.212,0.111,-10.228,0.0427,148.346,0.424,Dispose of Me,00gOh6il0z2KBhwqWSu3iX,2024-05-16,Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO
Spite,0XHFylA18yuwGVCfJfq4dw,162206,67,0.735,0.152,0.616,0.0239,0.136,-6.308,0.0853,98.063,0.604,Spite,7GMGBHL3OQDu8aeUa0ms51,2024-04-05,Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO
Useless,7dJN4NWQuqCjWwIT3UwOps,183693,65,0.612,0.585,0.565,0.00174,0.0827,-7.609,0.0414,89.895,0.545,Apolonio,7HlxxaJOHK0ArY4Ae4Qfc7,2020-10-16,Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO
Invincible (feat. Daniel Caesar),7jhxagwOk9y1HC5ciRfmkQ,216160,64,0.555,0.224,0.474,0.00426,0.162,-11.706,0.0668,134.89,0.262,Ivory,5z7TD11Qh81Gbf52hd5zAv,2022-04-08,Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO
Want U Around (feat. Ruel),1Qu24vc8msUVLcMZWa4k1x,247720,62,0.571,0.3,0.443,6.95e-06,0.101,-6.76,0.0451,143.923,0.621,Apolonio,7HlxxaJOHK0ArY4Ae4Qfc7,2020-10-16,Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO
Worth the Wait (feat. Omar Apollo),6V91Cctseyb8yz67YQMDw3,150700,58,0.635,0.737,0.542,0.0,0.548,-11.08,0.127,77.959,0.204,Red Moon In Venus,5OZ44LaqZbpP3m9B3oT8br,2023-03-03,Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO
3 Boys,31Wlc9ZnraX3JxrvMg9e8H,209188,58,0.548,0.813,0.456,0.00464,0.122,-5.979,0.0703,173.839,0.53,3 Boys,1Iw32lOJC5lfInKyA7Zzt1,2023-02-17,Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO
Kamikaze,5uUjYnzcjEgiIFWR0av19g,210915,57,0.705,0.28,0.734,7.14e-05,0.093,-5.08,0.184,94.996,0.457,Apolonio,7HlxxaJOHK0ArY4Ae4Qfc7,2020-10-16,Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO
Endlessly,4VUXAoJESfRV3ceUYtzfpQ,154120,57,0.59,0.658,0.687,0.00016,0.117,-7.725,0.101,192.123,0.843,Ivory (Marfil),3ZexesAv5PN4RPMiEkOEXC,2022-08-12,Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO
Cake By The Ocean,76hfruVvmfQbw0eYn1nmeC,219147,81,0.774,0.152,0.753,0.0,0.0371,-5.446,0.0517,119.002,0.896,DNCE,3Wv4X8OA65pGpFzBkuUgAh,2016-11-18,DNCE,6T5tfhQCknKG4UnH90qGnz
Dancing Feet (feat. DNCE),288EJf2Hyv0vFtyYlcP9zN,215200,58,0.746,0.319,0.78,0.0,0.411,-4.892,0.102,105.931,0.569,Thrill Of The Chase,2lVpgsdtPiXE01gL5mApyn,2022-11-11,DNCE,6T5tfhQCknKG4UnH90qGnz
Toothbrush,7ciLq0Cip0yxiz6KANrOUq,231813,64,0.556,0.122,0.785,0.0,0.468,-5.842,0.133,104.978,0.825,DNCE,3Wv4X8OA65pGpFzBkuUgAh,2016-11-18,DNCE,6T5tfhQCknKG4UnH90qGnz
Kissing Strangers,1NkwZ9TnIs8js6G0M6M7RU,202480,57,0.772,0.0547,0.744,0.0,0.0852,-5.803,0.0398,120.067,0.86,Kissing Strangers,7FkWQV6ym8OMXBebTRI30R,2017-04-14,DNCE,6T5tfhQCknKG4UnH90qGnz
Truthfully,2lBqyCeue1bCd6HCZtKXHu,182653,56,0.723,0.32,0.643,0.0,0.332,-6.861,0.0351,102.015,0.548,DNCE,3Wv4X8OA65pGpFzBkuUgAh,2016-11-18,DNCE,6T5tfhQCknKG4UnH90qGnz
Move,2ZzHR2sOKAOKyN8efCa69E,156116,52,0.739,0.00214,0.788,0.000442,0.284,-6.403,0.0367,119.986,0.898,Move,5ZNjMUOLzjsQRDbAdtHial,2022-05-06,DNCE,6T5tfhQCknKG4UnH90qGnz
Body Moves,2igbKtoBMXdYgYPkCpl0V4,236453,51,0.655,0.00166,0.693,0.0,0.0398,-5.148,0.0372,102.028,0.868,DNCE,3Wv4X8OA65pGpFzBkuUgAh,2016-11-18,DNCE,6T5tfhQCknKG4UnH90qGnz
Got Me Good,09S6z2BOILlj41DMEDogwK,165806,49,0.637,0.011,0.644,0.0,0.098,-5.511,0.152,177.876,0.757,Got Me Good,7KoL9bx98E7ON3odg9nRuz,2022-07-08,DNCE,6T5tfhQCknKG4UnH90qGnz
DANCE,7BfSU2ya7PZtqrl48urKqG,179333,47,0.778,0.0819,0.789,0.0,0.0609,-4.301,0.0577,130.054,0.941,DANCE,1qjwOXdWtnPCoBftY4XKux,2018-01-26,DNCE,6T5tfhQCknKG4UnH90qGnz
What's Love Got To Do With It,6IBA0Sy4fygin7LNDY9Vtt,219973,45,0.766,0.0122,0.738,0.0,0.143,-6.572,0.0451,100.984,0.896,The Time Is Now!,36bkD1IoDWM5DIbgFR5okR,2016-10-07,DNCE,6T5tfhQCknKG4UnH90qGnz
Heart Made Up On You,0K1M6vTh1VvhwtGgQj3uNq,179680,51,0.749,0.0155,0.779,0.0,0.126,-5.389,0.0337,118.936,0.739,Sometime Last Night (Special Edition),1WqEP2K5Q0Vei7AVXb8Z1l,2015-01-01,R5,5aptPwTkTKmlPx6csmNJLA
(I Can't) Forget About You,3xnvtYt1eVZIe1EmQpuUuP,211107,23,0.735,0.00207,0.768,0.0,0.0699,-4.963,0.035,119.962,0.774,Loud EP1 (Spanish Edition),75NtKxHJckrQYrByFR1289,2014-01-01,R5,5aptPwTkTKmlPx6csmNJLA
Smile,4Oz9NAlujs00kYGL4WTUNw,201533,44,0.61,0.00221,0.789,0.0,0.122,-5.485,0.0378,92.021,0.57,Sometime Last Night (Special Edition),1WqEP2K5Q0Vei7AVXb8Z1l,2015-01-01,R5,5aptPwTkTKmlPx6csmNJLA
I Feel The Love,6UiDiFJUGEDzkGpZBL8IYq,213120,47,0.555,0.0201,0.813,0.0,0.165,-5.792,0.033,125.034,0.435,Painting With Dreams,11t999cj3x48JaRSde6s8p,2016-09-09,R5,5aptPwTkTKmlPx6csmNJLA
Pass Me By,5VYofHLPFwHtSDuKC2MXtJ,200640,20,0.69,0.0485,0.807,0.0,0.33,-4.754,0.206,89.443,0.685,Loud EP1 (Spanish Edition),75NtKxHJckrQYrByFR1289,2014-01-01,R5,5aptPwTkTKmlPx6csmNJLA
All Night,5CdL0vCIjSPqLYUvTMvx6P,223453,37,0.595,0.000536,0.866,0.0,0.0631,-5.021,0.0305,120.012,0.464,Sometime Last Night (Special Edition),1WqEP2K5Q0Vei7AVXb8Z1l,2015-01-01,R5,5aptPwTkTKmlPx6csmNJLA
Loud,7huyKMOTo7rpdppWkHZYG4,206027,19,0.612,0.0296,0.858,1.09e-06,0.299,-4.092,0.0503,89.927,0.467,Loud,2M2TTLaBEwmE5ijOKscZos,2014-01-01,R5,5aptPwTkTKmlPx6csmNJLA
Hurts Good,0AFo99IK30DovoxdY94oob,222865,40,0.652,0.0187,0.733,0.0,0.16,-5.986,0.129,107.954,0.645,Hurts Good,4zo33W0Agebne5BMEN0pMq,2017-09-15,R5,5aptPwTkTKmlPx6csmNJLA
Let's Not Be Alone Tonight,1TpXRiPkDiBoxJFUhgWmt6,175573,34,0.608,0.00155,0.897,0.0,0.261,-5.299,0.0489,105.032,0.356,Sometime Last Night (Special Edition),1WqEP2K5Q0Vei7AVXb8Z1l,2015-01-01,R5,5aptPwTkTKmlPx6csmNJLA
F.E.E.L.G.O.O.D.,5iBOaYnHMUchvDvEeVC0IK,226600,31,0.672,0.00256,0.806,0.0,0.18,-5.773,0.0477,110.985,0.647,Sometime Last Night (Special Edition),1WqEP2K5Q0Vei7AVXb8Z1l,2015-01-01,R5,5aptPwTkTKmlPx6csmNJLA
Royals,2dLLR6qlu5UJ5gk0dKz0h3,190185,78,0.674,0.12,0.426,0.0,0.132,-9.504,0.122,84.876,0.337,Pure Heroine,0rmhjUgoVa17LZuS8xWQ3v,2013-09-27,Lorde,163tK9Wjr9P9DmM0AVK7lm
Ribs,2MvvoeRt8NcOXWESkxWn3g,258969,77,0.525,0.534,0.472,0.614,0.11,-9.277,0.0739,127.945,0.0424,Pure Heroine,0rmhjUgoVa17LZuS8xWQ3v,2013-09-27,Lorde,163tK9Wjr9P9DmM0AVK7lm
Team,3G6hD9B2ZHOsgf4WfNu7X1,193059,75,0.691,0.167,0.578,0.0,0.305,-7.436,0.106,99.984,0.412,Pure Heroine,0rmhjUgoVa17LZuS8xWQ3v,2013-09-27,Lorde,163tK9Wjr9P9DmM0AVK7lm
Supercut,6K8VQ84MqhsoakN5MjrnVR,277506,74,0.562,0.219,0.437,2.18e-05,0.0806,-10.229,0.052,124.852,0.15,Melodrama,2B87zXm9bOWvAJdkJBTpzF,2017-06-16,Lorde,163tK9Wjr9P9DmM0AVK7lm
Green Light,6ie2Bw3xLj2JcGowOlcMhb,234653,71,0.594,0.0209,0.721,8.55e-06,0.0879,-7.812,0.0957,128.942,0.253,Melodrama,2B87zXm9bOWvAJdkJBTpzF,2017-06-16,Lorde,163tK9Wjr9P9DmM0AVK7lm
Liability,6Kkt27YmFyIFrcX3QXFi2o,171728,70,0.587,0.92,0.229,0.0,0.1,-11.254,0.128,75.67,0.379,Melodrama,2B87zXm9bOWvAJdkJBTpzF,2017-06-16,Lorde,163tK9Wjr9P9DmM0AVK7lm
Buzzcut Season,51QEyJI5M7uyd8DOh9tqQY,246755,68,0.733,0.612,0.62,0.291,0.117,-10.525,0.0752,111.039,0.251,Pure Heroine,0rmhjUgoVa17LZuS8xWQ3v,2013-09-27,Lorde,163tK9Wjr9P9DmM0AVK7lm
Tennis Court,74fpNVAJrKGQuqHETi4WSt,198907,67,0.764,0.0126,0.567,9.08e-05,0.257,-8.585,0.0609,89.991,0.426,Pure Heroine,0rmhjUgoVa17LZuS8xWQ3v,2013-09-27,Lorde,163tK9Wjr9P9DmM0AVK7lm
"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",7rdUtXasA973gmrr2Xxh3E,214255,66,0.781,0.229,0.548,0.0,0.127,-4.997,0.0764,106.996,0.175,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) [REMIX]",7kXQ0AvaykUJMxR0gRfr4d,2017-09-14,Lorde,163tK9Wjr9P9DmM0AVK7lm
Perfect Places,7ARveOiD31w2Nq0n5FsSf8,221874,66,0.622,0.00241,0.58,2.95e-05,0.112,-5.273,0.0504,104.41,0.512,Melodrama,2B87zXm9bOWvAJdkJBTpzF,2017-06-16,Lorde,163tK9Wjr9P9DmM0AVK7lm
Me And My Broken Heart,1oew3nFNY3vMacJAsvry0S,193733,76,0.545,0.00489,0.783,0.0,0.132,-4.261,0.0345,174.084,0.551,Let The Road,02ae5i5UAoFrt2peVox9Xd,2014-01-01,Rixton,0kkxsdcaWmWU2yWAqclDh4
Hotel Ceiling,2s5B2qJSK8kbFyFRiRq06b,190707,49,0.655,0.159,0.731,0.0,0.107,-7.76,0.03,105.026,0.519,Let The Road,02ae5i5UAoFrt2peVox9Xd,2014-01-01,Rixton,0kkxsdcaWmWU2yWAqclDh4
Wait On Me,6CLx4X6ovfxFwcBbr5vv59,237867,46,0.645,0.0976,0.725,0.0,0.394,-5.285,0.0367,91.001,0.472,Let The Road,02ae5i5UAoFrt2peVox9Xd,2014-01-01,Rixton,0kkxsdcaWmWU2yWAqclDh4
Speakerphone,0TcJDCInjJ3WdJIU1HDgOG,208493,44,0.728,0.0133,0.73,0.0,0.1,-6.085,0.0271,115.038,0.88,Let The Road,02ae5i5UAoFrt2peVox9Xd,2014-01-01,Rixton,0kkxsdcaWmWU2yWAqclDh4
Appreciated,0cz7M4ekhYl63PTSNLyX3L,232773,43,0.573,0.00742,0.769,0.0,0.101,-6.388,0.0364,106.021,0.306,Let The Road,02ae5i5UAoFrt2peVox9Xd,2014-01-01,Rixton,0kkxsdcaWmWU2yWAqclDh4
We All Want The Same Thing,6cv0maKXFbjZRmu3Oxb4jJ,225787,37,0.706,0.111,0.712,0.0,0.121,-4.819,0.0358,117.007,0.783,Let The Road,02ae5i5UAoFrt2peVox9Xd,2014-01-01,Rixton,0kkxsdcaWmWU2yWAqclDh4
Me And My Broken Heart,7oGnaqgNh6hBAthwxYCS4W,207813,34,0.535,0.716,0.62,0.0,0.26,-5.503,0.0929,177.532,0.713,This Is Acoustic (Live Session),7L0qWT4mbi6JuYl0YU4H1h,2015-07-17,Rixton,0kkxsdcaWmWU2yWAqclDh4
Beautiful Excuses,55FyXNSoTusS9EjKYKWKBv,249507,31,0.582,0.037,0.628,0.0,0.139,-5.947,0.0252,100.98,0.422,Let The Road,02ae5i5UAoFrt2peVox9Xd,2014-01-01,Rixton,0kkxsdcaWmWU2yWAqclDh4
I Like Girls,0EwBo2qpZWfbxuvHUORasg,167000,28,0.832,0.121,0.644,0.0,0.0715,-5.488,0.171,81.977,0.736,Let The Road,02ae5i5UAoFrt2peVox9Xd,2014-01-01,Rixton,0kkxsdcaWmWU2yWAqclDh4
Whole,7In2EQCdEGsVzdJmm65ZEA,218613,25,0.458,0.196,0.602,0.0,0.195,-6.786,0.0304,143.963,0.11,Let The Road,02ae5i5UAoFrt2peVox9Xd,2014-01-01,Rixton,0kkxsdcaWmWU2yWAqclDh4
Work from Home (feat. Ty Dolla $ign),4tCtwWceOPWzenK2HAIJSb,214480,76,0.803,0.103,0.585,3.94e-06,0.0644,-5.861,0.0432,105.017,0.593,7/27 (Deluxe),0pF0oyuPNdOObniB1Ng0kW,2016-05-27,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt
Worth It (feat. Kid Ink),41Fflg7qHiVOD6dEPvsCzO,224573,72,0.884,0.063,0.765,7.04e-06,0.118,-3.865,0.0882,99.987,0.594,Reflection (Deluxe),0zAsh6hObeNmFgFPrUiFcP,2015-01-30,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt
That's My Girl,2ACOWPLUe4A4KuQ5ioD2od,204013,71,0.596,0.0358,0.851,3.19e-05,0.365,-4.245,0.121,202.049,0.612,7/27 (Deluxe),0pF0oyuPNdOObniB1Ng0kW,2016-05-27,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt
All In My Head (Flex) (feat. Fetty Wap),7nD9nN3jord9wWcfW3Gkcm,210573,63,0.689,0.023,0.791,0.0,0.0526,-5.194,0.053,95.04,0.755,7/27 (Deluxe),0pF0oyuPNdOObniB1Ng0kW,2016-05-27,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt
I'm In Love With a Monster,0hO71r8vbnrXSaXVrR9ptF,211932,62,0.666,0.0597,0.812,0.0,0.0603,-4.07,0.0647,145.059,0.868,I'm In Love With a Monster,2dtuSIjyjRU6ynxCxayLbO,2015-08-14,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt
Sledgehammer,4rUTAkOU7OkVGeQuyQCHhF,230907,59,0.671,0.0057,0.777,0.0011,0.0783,-4.322,0.046,99.98,0.289,Reflection (Deluxe),0zAsh6hObeNmFgFPrUiFcP,2015-01-30,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt
BO$$,1COvXs6jaykXC73h9OSBVM,171413,58,0.813,0.00621,0.872,0.0,0.0498,-5.224,0.107,103.016,0.736,Reflection (Deluxe),0zAsh6hObeNmFgFPrUiFcP,2015-01-30,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt
Miss Movin' On,0gL0Xf8CN95HmgfEYYLRZV,193733,55,0.466,0.0332,0.842,9.12e-06,0.349,-2.937,0.0513,75.0,0.418,Miss Movin' On,48VmYXTnFSppL6D9msHFUU,2013-07-16,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt
Worth It,0ABEVL7pgQLokhBcNJmozw,185257,56,0.858,0.0478,0.78,5.72e-05,0.133,-3.739,0.0738,99.984,0.602,Worth It,2e1lnAIVmkTSD2sRmfW8wY,2015,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt
Mirrors,1PR5pyPiOEEQ02oJYq402x,292567,53,0.545,0.496,0.658,0.0,0.105,-7.174,0.0474,76.971,0.683,"Cover Sessions, Vol. 3",1DpZ3jGqyRCTQ8Eoas1MP4,2015-04-28,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt
Prom Queen,6MpCaSIOfqBqbMED4kXgNY,136562,80,0.528,0.000391,0.797,0.011,0.14,-7.487,0.0485,143.785,0.751,Prom Queen,1lgr82yCJYR5lgsSyxXgBH,2018-08-10,Beach Bunny,2vnB6tuQMaQpORiRdvXF9H
Cloud 9,6vFsBXYczYsP0H3lgunZOm,147351,76,0.637,0.00167,0.929,2.62e-05,0.344,-3.593,0.0491,80.974,0.902,Honeymoon,6QZyKchQivUBTSMcoBmlPa,2020-02-14,Beach Bunny,2vnB6tuQMaQpORiRdvXF9H
Sports,77G0k1La0c5Dw8bAFANcyp,164165,73,0.231,0.000653,0.877,0.026,0.0694,-5.278,0.0574,186.142,0.524,Sports,4AJbHyDx1Fu8mYxlcj6K8F,2018-01-01,Beach Bunny,2vnB6tuQMaQpORiRdvXF9H
Good Girls (Don’t Get Used),2FnrUcdLWId0F13GT32ugT,215402,58,0.667,0.0183,0.899,0.000586,0.0811,-4.221,0.0515,150.065,0.708,Good Girls (Don’t Get Used),0f4hb7W851uRRZ1GJDlGGN,2020-11-30,Beach Bunny,2vnB6tuQMaQpORiRdvXF9H
Painkiller,78j9wYboWAkB0UxVVq0X0H,216146,58,0.371,0.000272,0.778,0.000311,0.169,-7.969,0.0497,122.719,0.482,Prom Queen,1lgr82yCJYR5lgsSyxXgBH,2018-08-10,Beach Bunny,2vnB6tuQMaQpORiRdvXF9H
Cloud 9 (feat. Tegan and Sara),2pGXCabl4UlMiskwh7evDq,148207,50,0.585,0.00108,0.892,0.0,0.281,-4.466,0.0424,161.985,0.878,Cloud 9 (feat. Tegan and Sara),7mtW3i89gUuP9A0dLYZ7BO,2021-04-16,Beach Bunny,2vnB6tuQMaQpORiRdvXF9H
Oxygen,3A0mdJS6ra4RJ9Eidtz2br,190320,47,0.39,0.00015,0.974,3.06e-06,0.148,-4.21,0.0675,163.967,0.673,Emotional Creature,3H6pbRzmpQa6eqCXn7rgO8,2022-07-22,Beach Bunny,2vnB6tuQMaQpORiRdvXF9H
Dream Boy,2GpMgj0f0OTnPN04cFbs5f,141396,48,0.677,0.00369,0.888,0.000854,0.144,-3.435,0.0298,126.013,0.538,Honeymoon,6QZyKchQivUBTSMcoBmlPa,2020-02-14,Beach Bunny,2vnB6tuQMaQpORiRdvXF9H
April,7l94AyvXRwnQgKccUU3PRN,198419,47,0.549,0.000299,0.836,0.0603,0.197,-3.261,0.032,118.043,0.745,Honeymoon,6QZyKchQivUBTSMcoBmlPa,2020-02-14,Beach Bunny,2vnB6tuQMaQpORiRdvXF9H
Entropy,5Dp8m5EWFkNc3TbCSxKSzu,221000,47,0.446,0.00371,0.878,0.00114,0.231,-5.826,0.0523,181.968,0.682,Emotional Creature,3H6pbRzmpQa6eqCXn7rgO8,2022-07-22,Beach Bunny,2vnB6tuQMaQpORiRdvXF9H
"Cruisin' for a Bruisin' - From ""Teen Beach Movie""/Soundtrack Version",5BMsch7xlt0w6qYU7U7iuu,195960,33,0.569,0.0261,0.895,0.0,0.111,-5.4,0.136,163.971,0.772,Your Favorite Songs from 100 Disney Channel Original Movies,5gmYqZjyX50yWhiT31hUxJ,2016-05-20,Austin Moon,1eBGyqw9kLsidL0q2dimWF
"Gotta Be Me - From ""Teen Beach 2""/Soundtrack Version",16uHyET3ib00ovMwvRM1dv,233987,28,0.552,0.0305,0.973,1.3e-05,0.0333,-5.009,0.25,214.094,0.811,Your Favorite Songs from 100 Disney Channel Original Movies,5gmYqZjyX50yWhiT31hUxJ,2016-05-20,Austin Moon,1eBGyqw9kLsidL0q2dimWF
Steal Your Heart,3BvnlPEMgrNJwWqWOvZF2L,201333,51,0.72,0.00329,0.933,0.0,0.0473,-4.988,0.0597,128.012,0.948,Austin & Ally: Turn It Up (Soundtrack from the TV Series),67ZC4mHfzcyLNFt4w9PiK4,2013-01-01,Austin Moon,1eBGyqw9kLsidL0q2dimWF
Not A Love Song,0AGaQWfuNHiXwDq5NDBK9X,182587,41,0.534,0.00216,0.797,0.0,0.0639,-5.444,0.145,179.981,0.72,Austin & Ally (Original Soundtrack),4d65jQefqOs6KWxqCT6VVF,2012-01-01,Austin Moon,1eBGyqw9kLsidL0q2dimWF
Illusion,6xy2uabqs31B8WawMiZnf7,137520,42,0.684,0.0334,0.847,0.0,0.115,-5.575,0.0386,116.029,0.931,Austin & Ally (Original Soundtrack),4d65jQefqOs6KWxqCT6VVF,2012-01-01,Austin Moon,1eBGyqw9kLsidL0q2dimWF
I Think About You,77UkBSuKMG0JrIByQIRdeS,205600,50,0.644,0.0231,0.783,0.0,0.105,-5.866,0.0656,90.005,0.258,Austin & Ally: Turn It Up (Soundtrack from the TV Series),67ZC4mHfzcyLNFt4w9PiK4,2013-01-01,Austin Moon,1eBGyqw9kLsidL0q2dimWF
Can’t Do It Without You (Austin & Ally Main Title),4zekE5dPQfVlxg2QW7yUNP,168080,39,0.604,0.0251,0.866,0.0,0.349,-4.788,0.141,77.515,0.827,Austin & Ally (Original Soundtrack),4d65jQefqOs6KWxqCT6VVF,2012-01-01,Austin Moon,1eBGyqw9kLsidL0q2dimWF
Double Take,4u7zcsIpnRoQ92X8rdwdbN,145720,39,0.708,0.00104,0.897,5.78e-06,0.142,-5.216,0.0466,130.062,0.885,Austin & Ally (Original Soundtrack),4d65jQefqOs6KWxqCT6VVF,2012-01-01,Austin Moon,1eBGyqw9kLsidL0q2dimWF
A Billion Hits,2nTBTPGYLra1MLnrZ4i4CY,189840,37,0.675,0.00129,0.901,0.0,0.0481,-4.534,0.0488,137.956,0.966,Austin & Ally (Original Soundtrack),4d65jQefqOs6KWxqCT6VVF,2012-01-01,Austin Moon,1eBGyqw9kLsidL0q2dimWF
Heard It On The Radio,4vTK3Km9s8jHhh1LNicRuy,161347,36,0.748,0.0132,0.819,0.0,0.329,-5.385,0.0402,104.012,0.845,Austin & Ally (Original Soundtrack),4d65jQefqOs6KWxqCT6VVF,2012-01-01,Austin Moon,1eBGyqw9kLsidL0q2dimWF
